,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,North,Lonely Lighthouse,Completed,Redo,XS,No priority,TRUE,FALSE,Immersion,Tower,JohanKR850,Flint,12/17/2020,1/29/2021,,https://forum.westeroscraft.com/threads/lonely-lighthouse.2257/,,FALSE,,,,,,,,,,,,,,,xKrillen43x,,Dorne,Kingsgrave,
,,North,Long,Completed,Update,S,No priority,TRUE,TRUE,Canon,Keep,Finn01,Long,2/19/2023,8/1/2023,,https://forum.westeroscraft.com/threads/house-long-finn.3583/,,FALSE,,,,,,,,,,,,,,,xSnake23,,Dorne,Kingsgrave,
,,North,Long Lake,Completed,Redo,S,No priority,FALSE,FALSE,,Keep,georni,,12/27/2013,,,,,FALSE,,,,,,,,,,,,,,,xwx977,,Dorne,Tower of Joy,davinator401
,,North,Marsh,Not Started,,S,No priority,FALSE,FALSE,Canon,Miscellaneous,,Marsh,,,,,,FALSE,,,,,,,,,,,,,,,zanji,,Dorne,Tower of Joy,
,,North,Moat Cailin,Not Started,,S,No priority,FALSE,FALSE,Canon,Ruin,,Reed,,,,,,FALSE,,,,,,,,,,,,,,,Zanzan28,,Dorne,Tower of Joy,
,,North,Mollen,In Progress,,S,No priority,FALSE,FALSE,Canon,Tower,Finn01_,Mollen,4/16/2024,,House Mollen.pdf,https://forum.westeroscraft.com/threads/house-mollen-finn.3993/,,FALSE,,,,,,,,,,,,,,,ZeRamenGuy,,Dorne,Ladybright,Ammika
,,North,Moss,Completed,Redo,XS,No priority,TRUE,FALSE,Canon,Castle,Howy,,7/11/2015,,,,,FALSE,,,,,,,,,,,,,,,ZoSo_666,,Dorne,Ladybright,
,,North,Clan Norrey,Completed,Update,S,No priority,TRUE,TRUE,Canon,Clan,"AeksioOndos, GentleIronGiant",Clan Norrey,5/23/2019,10/17/2020,,https://forum.westeroscraft.com/threads/project-update-application-norrey.1695/,,FALSE,,,,,,,,,,,,,,,Zsomiking,,Dorne,Ladybright,
,,North,Oldcastle,In Progress,,M,No priority,FALSE,FALSE,Canon,Castle,Die Wursttheke,Locke,1/2/2023,,,https://forum.westeroscraft.com/threads/oldcastle-house-locke-application.3537/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Lemonwood,Bafflement
,,North,Overton,Completed,Update,S,No priority,TRUE,FALSE,Canon,Keep,WolfeG,Overton,6/11/2013,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Lemonwood,
,,North,Ramsgate,Completed,Redo,S,No priority,TRUE,FALSE,Canon,Keep,ErtyLink,Woolfield,1/2/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Lemonwood,
,,North,The Rills,Completed,,L,No priority,FALSE,TRUE,Immersion,Miscellaneous,"Endymion, alex",Ryswell,6/28/2020,11/22/2022,immersion The RIlls.pdf,https://forum.westeroscraft.com/threads/immersion-build-the-rills-by-alex-and-endy.2298/#post-28689,,FALSE,,,,,,,,,,,,,,,,,Dorne,Planky Town,Bafflement
,,North,Beresford,Completed,,M,No priority,FALSE,TRUE,Mini,Village,"Endymion, alex",Ryswell,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Planky Town,
,,North,Skagos,Blocked,,XL,No priority,FALSE,FALSE,Terraform,Miscellaneous,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Planky Town,
,,North,Skerry,Completed,,S,No priority,TRUE,TRUE,Immersion,Landmark,"Jakethesnake8_8, Sappertsc",,5/17/2021,,,https://forum.westeroscraft.com/threads/skerry-island-immersion.2899/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Salt Shore,InfinityMe123
,,North,Torrhen's Square,Completed,Redo,S,No priority,TRUE,TRUE,Canon,Castle,davinator401,Tallhart,12/30/2013,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Salt Shore, Deadlyzero98
,,North,Waterman,In Progress,,S,No priority,FALSE,FALSE,Canon,Castle,lord_damascus,Waterman,8/22/2015,,,https://forum.westeroscraft.com/threads/waterman-by-lord_damascus.517/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Salt Shore,
,,North,Wells,Completed,Update,M,No priority,TRUE,TRUE,Canon,Keep,zanji,Wells,11/25/2019,12/16/2019,Application for House Wells .pdf,https://forum.westeroscraft.com/threads/application-for-house-wells-in-the-north.2014/,there are two Wells - one in the North and one in Dorne,FALSE,,,,,,,,,,,,,,,,,Dorne,Sandstone,Emoticone11
,,North,White Harbor,Completed,,L,No priority,TRUE,TRUE,Server,City,"Emoticone11, SMP",Manderly,,,,https://forum.westeroscraft.com/forum/whiteharbor.17/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Sandstone, birdman7
,,North,Holt,Completed,Update,S,No priority,TRUE,TRUE,Canon,Miscellaneous,lord_damascus,Holt,,,,,Completed as part of White Harbor sprawl,FALSE,,,,,,,,,,,,,,,,,Dorne,Sandstone,
,,North,White Harbor Hospital,In Progress,,M,No priority,FALSE,FALSE,Immersion,Village,"Ric_Games, SseriousBusiness",Manderly,8/6/2020,,Hospital Complex Near White Harbor,https://forum.westeroscraft.com/threads/immersion-build-hospital-complex-near-white-harbor-by-ric-and-seri.2359/,warp /WHHospital,FALSE,,,,,,,,,,,,,,,,,Dorne,Shandystone,Bafflement
,,North,Widow's Watch,Completed,Redo,M,No priority,TRUE,FALSE,Canon,Castle,"BimJeam4, QuikFox",Flint,3/7/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Shandystone,
,,North,Winterfell,Completed,Update,L,No priority,TRUE,TRUE,Server,Castle,"IwanDeLarch, Thamus_Knoward",Stark,3/7/2015,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Shandystone,
,,North,Wull,Completed,Update,M,No priority,TRUE,TRUE,Canon,Clan,CashBanks,Clan Wull,11/14/2017,1/23/2019,Project Application: Wull ,https://forum.westeroscraft.com/threads/project-application-wull.157/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Skyreach,BantyRooster
,,North,Condon,Completed,,S,No priority,FALSE,FALSE,Canon,Keep,TurtleSnipesz,Condon,,,,,,TRUE,,,,,,,,,,,,,,,,,Dorne,Skyreach,
,,North,Dreadfort,Completed,Redo,S,No priority,FALSE,FALSE,Server,Castle,"NickShaiB, Whitefireneo",Bolton,10/20/2012,,,,Wiki Entry: The Dreadfort,TRUE,,,,,,,,,,,,,,,,,Dorne,Skyreach,
,,North,Ironrath,Completed,Redo,M,No priority,FALSE,FALSE,Canon,Miscellaneous,OllieDiscs,Forrester,,,,,,TRUE,,,,,,,,,,,,,,,,,Dorne,Spottswood,7JG7
,,North,Moat Cailin,Completed,,S,No priority,TRUE,FALSE,Canon,Ruin,SMP,Reed,,,,,,TRUE,,,,,,,,,,,,,,,,,Dorne,Spottswood, KDSteele
,,North,Oldcastle,Abandoned,,S,No priority,FALSE,FALSE,Canon,Miscellaneous,Cpt_Jamo,Locke,1/20/2014,,,,,TRUE,,,,,,,,,,,,,,,,,Dorne,Spottswood,
,,North,The Rills,Completed,,S,No priority,FALSE,FALSE,Canon,Castle,"Redklink, Steineke96",Ryswell,1/4/2014,,,,,TRUE,,,,,,,,,,,,,,,,,Dorne,Starfall,Veggie
,,North,Winterfell,Completed,Redo,L,No priority,TRUE,FALSE,Server,Castle,geeberry,Stark,10/1/2011,10/5/2011,,,First ever WC build. https://www.planetminecraft.com/project/winterfell,TRUE,,,,,,,,,,,,,,,,,Dorne,Starfall, Tsarkaiser84
,,Reach,Ambrose,Pending,,S,High,FALSE,FALSE,Canon,Castle,Mar_quess,Ambrose,7/24/2024,,Ambrose_.pdf,https://forum.westeroscraft.com/threads/project-application-ambrose-new.4308/#post-32161,,FALSE,,,,,,,,,,,,,,,,,Dorne,Starfall,
,,Reach,Appleton,Completed,Redo,S,No priority,TRUE,FALSE,Canon,Town,Lorddyvim,Appleton,9/29/2014,1/21/2015,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Birdstone,Antony_justman
,,Reach,Ashford,Completed,Update,M,No priority,TRUE,TRUE,Canon,Town,Lorddyvim,Ashford,4/30/2016,3/15/2017,https://web.archive.org/web/20220219090651/http://lorddyvim.com/wc/,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Birdstone,
,,Reach,Ball,Completed,Update,S,No priority,TRUE,TRUE,Canon,Castle,jmcmarq,Ball,4/9/2015,3/1/2020,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Birdstone,
,,Reach,Bandallon,Completed,Update,S,No priority,TRUE,TRUE,Canon,Keep,Enahsian,Blackbar,2/24/2017,7/13/2020,,https://forum.westeroscraft.com/threads/application-for-house-blackbar-of-bandallon-by-enahsian.25/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Bloodstone,Antony_justman
,,Reach,Bitterbridge,Completed,Redo,M,No priority,TRUE,FALSE,Canon,Town,Howy,Caswell,6/10/2016,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Bloodstone,
,,Reach,Bridges,Completed,Update,S,No priority,TRUE,TRUE,Canon,Castle,Jose99,Bridges,11/29/2014,,House Bridges,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Bloodstone,
,,Reach,Bushy,Completed,Redo,S,No priority,TRUE,FALSE,Canon,Castle,jmcmarq,Bushy,6/15/2016,4/11/2018,,https://forum.westeroscraft.com/threads/bushy-by-jmcmarq.681/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Grey Gallows,Antony_justman
,,Reach,Cider Hall,Completed,Update,XS,No priority,TRUE,TRUE,Canon,Castle,"Veggie, Tsarkaiser84, NoahRYS",Fossoway,5/18/2015,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Grey Gallows,
,,Reach,Cobb,In Progress,,S,No priority,FALSE,FALSE,Canon,Castle,"InvertedWinger, JJLyric",Cobb,4/15/2021,,Copy of Project Application: House Cobb by InvertedWinger and JJLyric,https://forum.westeroscraft.com/threads/project-application-house-cobb-by-invertedwinger-and-jjlyric.2841/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Grey Gallows,
,,Reach,Cockshaw,Abandoned,Redo,M,No priority,FALSE,FALSE,Canon,Castle,NewEnglandRed09,Cockshaw,2/3/2016,,House Cockshaw,https://forum.westeroscraft.com/threads/old-project-application-house-cockshaw-by-newenglandred09.2233/,,FALSE,,,,,,,,,,,,,,,,,Dorne,The Tor,Margaery_Tyrell
,,Reach,Coldmoat,Completed,Update,S,No priority,TRUE,TRUE,Canon,Castle,"Bluecichlid, Lorddyvim",Webber,1/24/2015,,Project Application: Coldmoat,,,FALSE,,,,,,,,,,,,,,,,,Dorne,The Tor,
,,Reach,Leafylake,Not Started,,,No priority,FALSE,FALSE,Canon,,,Osgrey,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,The Tor,
,,Reach,Standfast,Completed,,XS,No priority,FALSE,FALSE,Canon,,,Osgrey,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Vaith,Veggie
,,Reach,Dosk,Not Started,,,No priority,FALSE,FALSE,Canon,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Vaith, Tsarkaiser84
,,Reach,Little Dosk,Completed,Update,S,No priority,TRUE,TRUE,Canon,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Vaith, NickShaiB
,,Reach,Conklyn,In Progress,,M,No priority,FALSE,FALSE,Canon,Castle,"JackLaysEggs, EarlNosyGarlic",Conklyn,11/22/2017,,,https://forum.westeroscraft.com/threads/project-application-house-conklyn-by-earlnosygarlic-jackplaysx.163/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Wells,bEnPwEn
,,Reach,Cupps,Not Started,,XS,No priority,FALSE,FALSE,Canon,,,Cupps,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Wells,
,,Reach,Darkdell,In Progress,,L,No priority,FALSE,FALSE,Canon,Castle,"GentleIrongiant, ContraBlonde, AeksioOndos",Vyrwel,11/16/2021,,Vyrwel Application Document,https://forum.westeroscraft.com/threads/project-application-darkdell.3126/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Wells,
,,Reach,Dunstonbury,Not Started,,S,No priority,FALSE,FALSE,Canon,Castle,,Dunn,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Wyl,Endymion
,,Reach,Durwell,Completed,Redo,S,No priority,TRUE,FALSE,Canon,Castle,an_escaped_duck,Durwell,1/8/2017,3/4/2018,,https://forum.westeroscraft.com/threads/project-application-durwell-by-an_escaped_duck.36/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Wyl,
,,Reach,Goldengrove,Completed,Redo,S,No priority,TRUE,FALSE,Canon,Castle,Tact327,Rowan,6/29/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Wyl,
,,Reach,Grassy Vale,Completed,Update,L,No priority,TRUE,TRUE,Canon,Castle,jakeyquack,Meadows,6/2/2015,6/11/2018,,https://forum.westeroscraft.com/threads/grassy-vale-by-jakeyquack.515/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Yronwood,birdman7
,,Reach,Greenshield,Not Started,,M,No priority,FALSE,FALSE,Terraform,Landmark,,Chester,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Yronwood, lemonbear
,,Reach,Greyshield,Not Started,,L,No priority,FALSE,FALSE,Terraform,Landmark,,Grimm,,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Yronwood, tacticaln00b27
,,Reach,Hammerhal,Completed,Update,M,No priority,TRUE,TRUE,Canon,Castle,ViserysII,Cordwayner,8/31/2020,9/16/2021,House Cordwayner (3).pdf,https://forum.westeroscraft.com/threads/project-application-house-cordwayner-by-viserysii.2407/,,FALSE,,,,,,,,,,,,,,,,,Dorne,RM Valley,Antony_Justman
,,Reach,Highgarden,Completed,Update,L,No priority,TRUE,TRUE,Server,Castle,"Margaery_Tyrell, Arkilstorm",Tyrell,1/1/2018,10/10/2020,,https://forum.westeroscraft.com/threads/highgarden.164/,,FALSE,,,,,,,,,,,,,,,,,Dorne,RM Valley, Zsomiking
,,Reach,Holyhall,Completed,Update,L,No priority,TRUE,TRUE,Canon,Castle,"Margaery_Tyrell, Desmera_Redwyne",Graceford,2/11/2019,5/8/2019,House Graceford,https://forum.westeroscraft.com/threads/project-application-house-graceford-by-margaery-and-desmera.1496/,,FALSE,,,,,,,,,,,,,,,,,Dorne,RM Valley,
,,Reach,Honeyholt,Completed,Redo,M,No priority,FALSE,FALSE,Canon,Castle,tsarkaiser84,Beesbury,11/28/2015,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,Spottswood,ErtyLink
,,Reach,Horn Hill,Abandoned,,L,No priority,FALSE,FALSE,Canon,Castle,"TheYoungWolf, WhereRmyDragons, Fin",Tarly,12/6/2016,,,https://forum.westeroscraft.com/threads/horn-hill-by-dragons-wolf-and-inf.292/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Spottswood, mamorb
,,Reach,Hunt,Completed,Redo,XS,No priority,TRUE,FALSE,Canon,Castle,Cal_v11,Hunt,2/25/2016,12/9/2017,,https://forum.westeroscraft.com/threads/house-hunt-revival-by-cal_v11.320/,,FALSE,,,,,,,,,,,,,,,,,Dorne,Spottswood,
,,Reach,Hutcheson,Completed,Update,S,No priority,TRUE,TRUE,Canon,Castle,Pixeld_,Hutcheson,5/13/2018,1/12/2019,,https://forum.westeroscraft.com/threads/project-application-house-hutcheson-by-pigxle.1037/,,FALSE,,,,,,,,,,,,,,,,,Dorne,The Tor,dspa1r
,,Reach,Inchfield,Completed,Redo,S,No priority,FALSE,FALSE,Canon,Castle,Antalex,Inchfield,11/1/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,The Tor,
,,Reach,Ivy Hall,Completed,Redo,XS,No priority,FALSE,FALSE,Canon,Castle,Veggie,Kidwell,9/20/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Dorne,The Tor,
,,Reach,Leygood,Abandoned,Redo,S,No priority,FALSE,FALSE,Canon,Castle,Contra,,3/24/2015,,Leygood,https://forum.westeroscraft.com/threads/project-application-house-leygood.1517/,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Codd,thecoddfish
,,Reach,Longtable,Completed,Foster,M,No priority,TRUE,TRUE,Canon,Castle,"xSnake23, Kulmen, Otty",Merryweather,9/15/2018,1/10/2019,,https://forum.westeroscraft.com/threads/foster-project-longtable.1386/,fostered by Otty,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Codd,
,,Reach,Lowther,Completed,Update,XS,No priority,TRUE,TRUE,Canon,Castle,TurtleSnipesz,,,,,https://forum.westeroscraft.com/threads/reach-westerland-transition-sub-style-proposition-discussions-and-inspirations.3210/#post-26314,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Codd,
,,Reach,Lyberr,Completed,Redo,M,No priority,TRUE,FALSE,Canon,Castle,WhereRmyDragons,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Corpse Lake,OllieDisc
,,Reach,Middlebury,Abandoned,Foster,M,No priority,FALSE,FALSE,Canon,Castle,ItsPabs,,6/9/2016,,House Middlebury by ItsPabs,https://forum.westeroscraft.com/threads/project-application-middlebury-by-itspabs.2234/,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Corpse Lake,
,,Reach,New Barrel,Completed,Update,S,No priority,TRUE,TRUE,Canon,Castle,kulmen29,Fossoway,5/5/2015,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Corpse Lake,
,,Reach,Hewett,Completed,Update,M,No priority,TRUE,TRUE,Terraform,Miscellaneous,MDMeaux,Hewett,7/1/2017,,,https://forum.westeroscraft.com/threads/project-application-oakenshield-by-mdmeaux.56/,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Crow Spike Keep,erytlink00
,,Reach,Old Oak,Completed,Redo,M,No priority,FALSE,FALSE,Canon,Castle,"Tsarkaiser84, MrHambone",Oakheart,6/29/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Crow Spike Keep,
,,Reach,Oldflowers,In Progress,,M,No priority,FALSE,FALSE,Canon,Castle,Deioniol,Oldflowers,7/4/2023,,Copy of House Oldflowers,https://forum.westeroscraft.com/threads/project-application-house-oldflowers-redo-by-deiniol.3645/#post-30027,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Crow Spike Keep,
,,Reach,Oldtown,In Progress,,XL,High,FALSE,FALSE,Server,City,"Endymion21, WhereRMyDragons",Hightower,9/30/2017,,Oldtown v2.2.pdf,https://forum.westeroscraft.com/forum/oldtown.16/,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Downdelving,Phozar
,,Reach,Hightower,Not Started,,,No priority,FALSE,FALSE,Canon,,"Arkilstorm, WhereRMyDragons",,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Downdelving,
,,Reach,Battle Island,Not Started,,,No priority,FALSE,FALSE,Terraform,,"Arkilstorm, WhereRMyDragons",,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Downdelving,
,,Reach,The Citadel,Not Started,,,No priority,FALSE,FALSE,Server,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Drumm,randomperson1668
,,Reach,Artsans Gold,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Drumm, Hal9007
,,Reach,Starry Sept,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Drumm, kesin13
,,Reach,Clamouring Heart,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Goodbrothers of Orkmont,CHAOSiron13
,,Reach,Auldwall,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Goodbrothers of Orkmont,
,,Reach,Sourkey,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Goodbrothers of Orkmont,
,,Reach,Seven Shrines,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Grey Garden,NoahRYS
,,Reach,Wifeswell,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Grey Garden,
,,Reach,Bath,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Grey Garden,
,,Reach,Blackbanks,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Hammerhorn,birdman7
,,Reach,Mearley,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Hammerhorn, NoahRYS
,,Reach,Arls Quarter,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Hammerhorn,
,,Reach,Millthorpe,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Harlaw Hall,Zanzan28
,,Reach,Leywhistle,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Harlaw Hall,
,,Reach,South Mearley,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Harlaw Hall,
,,Reach,Fallowfield,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Harridan Hill,NickShaiB
,,Reach,Ramscroft,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Harridan Hill,
,,Reach,Caulkburn,In Progress,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Harridan Hill,
,,Reach,Undercroft,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Humble,Steineke96
,,Reach,Oxberry,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Humble,
,,Reach,Meadbury,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Humble,
,,Reach,Bloomsbury,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Ironholt,davinator4O1
,,Reach,Bristlewood,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Ironholt, dell1862
,,Reach,Eastvale,Not Started,,,No priority,FALSE,FALSE,District,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Ironholt,
,,Reach,Blackcrown,Not Started,,M,No priority,FALSE,FALSE,Canon,Keep,,Bulwer,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Ironmaker,Galivis
,,Reach,Three Towers,In Progress,,M,High,TRUE,FALSE,Canon,Castle,ContraBlonde,Costayne,7/9/2024,,Copy of Costayne,https://forum.westeroscraft.com/threads/house-costayne-of-three-towers-by-contrablonde.4212/#post-32013,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Ironmaker,
,,Reach,Graves,Not Started,,S,No priority,FALSE,FALSE,Canon,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Ironmaker,
,,Reach,Greenaway,Not Started,,S,No priority,FALSE,FALSE,Canon,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Kenning,dell1862
,,Reach,Blackthorns,Not Started,,S,No priority,FALSE,FALSE,Canon,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Kenning,
,,Reach,Orme,Abandoned,Foster,S,No priority,FALSE,FALSE,Canon,Castle,Shymon184,Orme,1/30/2021,,HOUSE ORME,https://forum.westeroscraft.com/threads/orme-laor.513/,"Mostly done, needs some terraforming",FALSE,,,,,,,,,,,,,,,,,Iron Islands,Kenning,
,,Reach,Pommingham,Completed,Redo,S,No priority,FALSE,FALSE,Canon,Castle,InfinityMe123,Pommingham,10/6/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Lonely Light,Thamus_Knoward
,,Reach,Potter,Not Started,,S,No priority,FALSE,FALSE,Canon,Keep,,,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Lonely Light,
,,Reach,Red Lake,Abandoned,Redo,L,No priority,FALSE,FALSE,Canon,Castle,ZoSo_666,Crane,1/15/2018,,,https://forum.westeroscraft.com/threads/project-application-house-crane-of-red-lake-by-zoso_666.473/,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Lonely Light,
,,Reach,Redding,Abandoned,Foster,M,No priority,FALSE,FALSE,Canon,Castle,Q_Lander,Reddiing,1/7/2018,,,https://forum.westeroscraft.com/threads/redding-update.547/,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Lordsport,thecoddfish
,,Reach,Rhysling,Abandoned,Foster,M,No priority,FALSE,FALSE,Canon,Castle,Kulmen,Rhysling,3/13/2016,,House Rhysling,https://forum.westeroscraft.com/threads/rhysling.1816/,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Lordsport, SMP
,,Reach,Risley Glade,In Progress,,M,No priority,FALSE,FALSE,Canon,Castle,Luk_emAn,Risley,3/10/2021,,,https://forum.westeroscraft.com/threads/northern-reach-megabuild-springhamshire-tumbleton-risley-smithyton.2698,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Lordsport,
,,Reach,Smithyton,In Progress,,S,No priority,FALSE,FALSE,Canon,Town,Luk_emAn,Shermer,3/10/2021,,,https://forum.westeroscraft.com/threads/northern-reach-megabuild-springhamshire-tumbleton-risley-smithyton.2698/#post-21088,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Myre,dell1862
,,Reach,Tumbleton,In Progress,Redo,M,No priority,FALSE,FALSE,Canon,Town,Luk_emAn,Footly,1/28/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Myre,
,,Reach,Sawyer,Not Started,,S,No priority,FALSE,FALSE,Canon,Keep,,Sawyer,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Myre,
,,Reach,Sloane,Completed,Redo,XS,No priority,FALSE,FALSE,Canon,Keep,larshping98,Sloane,9/13/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Nagga's Ribs,davinator4O1
,,Reach,Southshield,Not Started,,M,No priority,FALSE,FALSE,Terraform,Landmark,,Serry,,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Nagga's Ribs,
,,Reach,Stackhouse,Abandoned,Foster,M,No priority,FALSE,FALSE,Canon,Keep,"chep4007, ContraBlonde",,5/17/2021,,Stackhouse by CC.pdf,https://forum.westeroscraft.com/threads/project-application-stackhouse-by-cc.2910/,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Nagga's Ribs,
,,Reach,Starpike,Abandoned,Foster,M,No priority,FALSE,FALSE,Canon,Castle,SseriousBusiness,Peake,12/27/2017,,,https://forum.westeroscraft.com/threads/house-peake-of-starpike-project-application-by-sseriousbusiness.469/,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Orkwood,davinator4O1
,,Reach,Sunhouse,Completed,Update,S,No priority,TRUE,FALSE,Canon,Castle,"Veggie, Tsarkaiser84",Cuy,10/8/2014,,,,,FALSE,,,,,,,,,,,,,,,,,Iron Islands,Orkwood, Galivis
